"name","link","category_link"
"Hohner 532 Blues Harp 20 Reed Key D Diatonic Harmonica","/prod/15-M533036x/Hohner-532-Blues-Harp-20-Reed-Key-D-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 532 Blues Harp 20 Reed Key C Diatonic Harmonica","/prod/15-M533016x/Hohner-532-Blues-Harp-20-Reed-Key-C-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Eastman MD315 F-Style Mandolin","/prod/MD315/Eastman-MD315-F-Style-Mandolin.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Eastman MD515 F-Style Mandolin","/prod/MD515/Eastman-MD515-F-Style-Mandolin.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Wittner W836 Taktell Piccolo Metronome (Black)","/prod/00595/Wittner-W836-Taktell-Piccolo-Metronome-(Black).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Luna Tattoo Soprano Ukulele w/Bag","/prod/LUUKETATTOO/Luna-Tattoo-Soprano-Ukulele-w_Bag.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Luna Tattoo 6-String Baritone Ukulele","/prod/LUUKETAT6/Luna-Tattoo-6-String-Baritone-Ukulele.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Luna Maluhia Peace Concert Ukulele w/Pickup & Bag","/prod/LUUKEMALUEL/Luna-Maluhia-Peace-Concert-Ukulele-w_Pickup--and--Bag.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Luna Maluhia Peace Concert Ukulele w/Bag","/prod/LUUKEMALU/Luna-Maluhia-Peace-Concert-Ukulele-w_Bag.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Luna Hightide Koa Concert Ukulele w/Pickup & Bag","/prod/LUUKEHTCKOA/Luna-Hightide-Koa-Concert-Ukulele-w_Pickup--and--Bag.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Luna Hightide Zebra Baritone Ukulele w/Pickup & Bag","/prod/LUUKEHTBZBR/Luna-Hightide-Zebra-Baritone-Ukulele-w_Pickup--and--Bag.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Luna Great Wave Soprano Ukulele w/Bag","/prod/LUUKEGWS/Luna-Great-Wave-Soprano-Ukulele-w_Bag.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Luna Great Wave Concert Ukulele w/Bag","/prod/LUUKEGWC/Luna-Great-Wave-Concert-Ukulele-w_Bag.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Luna Dolphin Concert Ukulele w/Pickup & Bag","/prod/LUUKEDPN/Luna-Dolphin-Concert-Ukulele-w_Pickup--and--Bag.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner Fire 32-Key Melodica (Red)","/prod/9432FIRE/Hohner-Fire-32-Key-Melodica-(Red).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"DSL Leather Ukulele Strap (Saddle Brown/Brown)","/prod/UKSTRAP-17-2/DSL-Leather-Ukulele-Strap-(Saddle-Brown_Brown).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"DSL Leather Ukulele Strap (Black)","/prod/UKSTRAP-15-1/DSL-Leather-Ukulele-Strap-(Black).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Epiphone® MM-50E Mandolin Professional w/Pickup (Vintage Natural)","/prod/EF5EVNNH1/Epiphone®-MM-50E-Mandolin-Professional-w_Pickup-(Vintage-Natural).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Aquila GCEA Bionylon Concert Ukulele Strings","/prod/AQ59U/Aquila-GCEA-Bionylon-Concert-Ukulele-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Aquila GCEA Nylgut Baritone Ukulele Strings","/prod/AQ23U/Aquila-GCEA-Nylgut-Baritone-Ukulele-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Aquila GCEA Nylgut Concert Ukulele Strings","/prod/AQ7U/Aquila-GCEA-Nylgut-Concert-Ukulele-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Aquila GCEA Nylgut Soprano Ukulele Strings","/prod/AQ4U/Aquila-GCEA-Nylgut-Soprano-Ukulele-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Aquila DGBE Nylgut Baritone Ukulele Strings","/prod/AQ21U/Aquila-DGBE-Nylgut-Baritone-Ukulele-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Epiphone® 5-String Banjo Hard Case","/prod/940-EH60/Epiphone®-5-String-Banjo-Hard-Case.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Palm Beach Hula Ukulele Starter Pack (Yellow Sparkle Burst)","/prod/PBHULAYBS/Palm-Beach-Hula-Ukulele-Starter-Pack-(Yellow-Sparkle-Burst).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Palm Beach Hula Ukulele Starter Pack (White Burst)","/prod/PBHULAWS/Palm-Beach-Hula-Ukulele-Starter-Pack-(White-Burst).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Palm Beach Hula Ukulele Starter Pack (Green Burst)","/prod/PBHULAGBS/Palm-Beach-Hula-Ukulele-Starter-Pack-(Green-Burst).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Palm Beach Hula Soprano Ukulele (Red)","/prod/PBHR/Palm-Beach-Hula-Soprano-Ukulele-(Red).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Palm Beach Hula Soprano Ukulele (Green)","/prod/PBHG/Palm-Beach-Hula-Soprano-Ukulele-(Green).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Lanikai S-S Soprano Ukulele - Solid Top","/prod/LUSSS/Lanikai-S-S-Soprano-Ukulele---Solid-Top.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Epiphone® Dobro® Hound Dog Deluxe Squareneck Guitar w/Pickup (Vintage Brown)","/prod/DWHOUNDLXS/Epiphone®-Dobro®-Hound-Dog-Deluxe-Squareneck-Guitar-w_Pickup-(Vintage-Brown).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Epiphone® Dobro® Hound Dog Roundneck Guitar (Vintage Brown)","/prod/DWHOUNDRN/Epiphone®-Dobro®-Hound-Dog-Roundneck-Guitar-(Vintage-Brown).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Kealoha U40 Ukulele w/Bag (Black)","/prod/UK40BLACK/Kealoha-U40-Ukulele-w_Bag-(Black).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Kealoha U40 Ukulele w/Bag (Green)","/prod/UK40GREEN/Kealoha-U40-Ukulele-w_Bag-(Green).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Kealoha U40 Ukulele w/Bag (Natural)","/prod/UK40NAT/Kealoha-U40-Ukulele-w_Bag-(Natural).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Kealoha U40 Ukulele w/Bag (Orange)","/prod/UK40ORANGE/Kealoha-U40-Ukulele-w_Bag-(Orange).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Kealoha U40 Ukulele w/Bag (Pink)","/prod/UK40PINK/Kealoha-U40-Ukulele-w_Bag-(Pink).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Kealoha U40 Ukulele w/Bag (Purple)","/prod/UK40PURPLE/Kealoha-U40-Ukulele-w_Bag-(Purple).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Epiphone® MM-30S Mandolin (Antique Sunburst)","/prod/EF30ASGH1/Epiphone®-MM-30S-Mandolin-(Antique-Sunburst).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Epiphone® MB-200 5 String Banjo (Red Brown Mahogany)","/prod/EFB1MRCH1/Epiphone®-MB-200-5-String-Banjo-(Red-Brown-Mahogany).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Epiphone® Festival F2 Flatiron Mandolin (Cremona Burst)","/prod/FTF2CBNH1/Epiphone®-Festival-F2-Flatiron-Mandolin-(Cremona-Burst).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Boss TU-12EX Chromatic Guitar Tuner","/prod/TU12EX/Boss-TU-12EX-Chromatic-Guitar-Tuner.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Boss TU-3 Chromatic Guitar Pedal Tuner","/prod/TU3/Boss-TU-3-Chromatic-Guitar-Pedal-Tuner.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Boss TU-88 Micro Monitor & Tuner","/prod/TU88BK/Boss-TU-88-Micro-Monitor--and--Tuner.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Music MK-37 37-Key Melodica (Blue) w/Case","/prod/MK37/Music-MK-37-37-Key-Melodica-(Blue)-w_Case.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner Student 32-Key Melodica (Black)","/prod/9432BLACK/Hohner-Student-32-Key-Melodica-(Black).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner Student 32-Key Melodica (Blue)","/prod/9432BLUE/Hohner-Student-32-Key-Melodica-(Blue).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner Ocean 32-Key Melodica (Blue)","/prod/9432OCEAN/Hohner-Ocean-32-Key-Melodica-(Blue).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner Student 32-Key Melodica (Red)","/prod/9432RED/Hohner-Student-32-Key-Melodica-(Red).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 560 Special 20 Classic Key G#/Ab Diatonic Harmonica","/prod/560AB/Hohner-560-Special-20-Classic-Key-G!_Ab-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 560 Special 20 Classic Key B Diatonic Harmonica","/prod/560B/Hohner-560-Special-20-Classic-Key-B-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 560 Special 20 Classic Key D Diatonic Harmonica","/prod/560D/Hohner-560-Special-20-Classic-Key-D-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Lanikai LU-21CE Concert Ukulele With Belcat Preamp","/prod/LULU21CES/Lanikai-LU-21CE-Concert-Ukulele-With-Belcat-Preamp.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Tanglewood TWU1-CE Union Series Cutaway Acoustic/Electric Soprano Ukulele","/prod/TWU1-CE/Tanglewood-TWU1-CE-Union-Series-Cutaway-Acoustic_Electric-Soprano-Ukulele.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Tanglewood TWB PRO-5 Cove Creek Series 5 String Banjo","/prod/TWBPRO-5/Tanglewood-TWB-PRO-5-Cove-Creek-Series-5-String-Banjo.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Kealoha U40 Ukulele w/Bag (White)","/prod/UK40WHITE/Kealoha-U40-Ukulele-w_Bag-(White).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Kealoha U40 Ukulele w/Bag (Yellow)","/prod/UK40YELLOW/Kealoha-U40-Ukulele-w_Bag-(Yellow).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Oakridge LSG100 Lap Steel Guitar w/Gig Bag (Metallic Blue)","/prod/102LSG100MB/Oakridge-LSG100-Lap-Steel-Guitar-w_Gig-Bag-(Metallic-Blue).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 560 Special 20 Classic Key C#/Db Diatonic Harmonica","/prod/560DB/Hohner-560-Special-20-Classic-Key-C!_Db-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 560 Special 20 Classic Key D#/Eb Diatonic Harmonica","/prod/560EB/Hohner-560-Special-20-Classic-Key-D!_Eb-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 560 Special 20 Classic Key F#/Gb Diatonic Harmonica","/prod/560GB/Hohner-560-Special-20-Classic-Key-F!_Gb-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 562 Pro Harp 20 Reed Key A Diatonic Harmonica","/prod/562A/Hohner-562-Pro-Harp-20-Reed-Key-A-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 562 Pro Harp 20 Reed Key G#/Ab Diatonic Harmonica","/prod/562AB/Hohner-562-Pro-Harp-20-Reed-Key-G!_Ab-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 562 Pro Harp 20 Reed Key B Diatonic Harmonica","/prod/562B/Hohner-562-Pro-Harp-20-Reed-Key-B-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 562 Pro Harp 20 Reed Key A#/Bb Diatonic Harmonica","/prod/562BB/Hohner-562-Pro-Harp-20-Reed-Key-A!_Bb-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 562 Pro Harp 20 Reed Key D Diatonic Harmonica","/prod/562D/Hohner-562-Pro-Harp-20-Reed-Key-D-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 562 Pro Harp 20 Reed Key C#/Db Diatonic Harmonica","/prod/562DB/Hohner-562-Pro-Harp-20-Reed-Key-C!_Db-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 562 Pro Harp 20 Reed Key E Diatonic Harmonica","/prod/562E/Hohner-562-Pro-Harp-20-Reed-Key-E-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 562 Pro Harp 20 Reed Key G Diatonic Harmonica","/prod/562G/Hohner-562-Pro-Harp-20-Reed-Key-G-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 532 Blues Harp 20 Reed Key A Diatonic Harmonica","/prod/532A/Hohner-532-Blues-Harp-20-Reed-Key-A-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 532 Blues Harp 20 Reed Key G#/Ab Diatonic Harmonica","/prod/532AB/Hohner-532-Blues-Harp-20-Reed-Key-G!_Ab-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 532 Blues Harp 20 Reed Key B Diatonic Harmonica","/prod/532B/Hohner-532-Blues-Harp-20-Reed-Key-B-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 532 Blues Harp 20 Reed Key A#/Bb Diatonic Harmonica","/prod/532BB/Hohner-532-Blues-Harp-20-Reed-Key-A!_Bb-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 532 Blues Harp 20 Reed Key C#/Db Diatonic Harmonica","/prod/532DB/Hohner-532-Blues-Harp-20-Reed-Key-C!_Db-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 532 Blues Harp 20 Reed Key E Diatonic Harmonica","/prod/532E/Hohner-532-Blues-Harp-20-Reed-Key-E-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 532 Blues Harp 20 Reed Key D#/Eb Diatonic Harmonica","/prod/532EB/Hohner-532-Blues-Harp-20-Reed-Key-D!_Eb-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 532 Blues Harp 20 Reed Key F Diatonic Harmonica","/prod/532F/Hohner-532-Blues-Harp-20-Reed-Key-F-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 504 Silver Star 20 Key A Diatonic Harmonica","/prod/504A/Hohner-504-Silver-Star-20-Key-A-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Gibson SMG-BMS 11-41 Bill Monroe Mandolin Strings","/prod/711106532516/Gibson-SMG-BMS-11-41-Bill-Monroe-Mandolin-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Gibson SMG-SBS 11-41 Sam Bush Mandolin Strings","/prod/711106532974/Gibson-SMG-SBS-11-41-Sam-Bush-Mandolin-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Gibson SBG-571M Medium Banjo Strings","/prod/711106530918/Gibson-SBG-571M-Medium-Banjo-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"D'Addario J61 10-23 Nickel Wound Medium 5-String Banjo Strings","/prod/DAEJ61/D'Addario-J61-10-23-Nickel-Wound-Medium-5-String-Banjo-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"D'Addario J67 11-39 Nickel Medium 8-String Mandolin Strings","/prod/DAJ67/D'Addario-J67-11-39-Nickel-Medium-8-String-Mandolin-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"D'Addario J74 11-40 Phosphor Bronze Medium 8-String Mandolin Strings","/prod/DAJ74/D'Addario-J74-11-40-Phosphor-Bronze-Medium-8-String-Mandolin-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Elixir Nanoweb 11-40 Medium Mandolin Strings","/prod/EL11525/Elixir-Nanoweb-11-40-Medium-Mandolin-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Ernie Ball Earthwood 5-String Banjo Bluegrass Strings","/prod/1EB2063/Ernie-Ball-Earthwood-5-String-Banjo-Bluegrass-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner HAC007 Chromatic Harmonica Holder","/prod/HAC007/Hohner-HAC007-Chromatic-Harmonica-Holder.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner HH01 Diatonic Harmonica Holder","/prod/HH01/Hohner-HH01-Diatonic-Harmonica-Holder.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 1896 Marine Band 20 Reed Key G#/Ab Diatonic Harmonica","/prod/1896AB/Hohner-1896-Marine-Band-20-Reed-Key-G!_Ab-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 1896 Marine Band 20 Reed Key B Diatonic Harmonica","/prod/1896B/Hohner-1896-Marine-Band-20-Reed-Key-B-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 1896 Marine Band 20 Reed Key Bb Diatonic Harmonica","/prod/1896BB/Hohner-1896-Marine-Band-20-Reed-Key-Bb-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 1896 Marine Band 20 Reed Key C#/Db Diatonic Harmonica","/prod/1896DB/Hohner-1896-Marine-Band-20-Reed-Key-C!_Db-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 1896 Marine Band 20 Reed Key D#/Eb Diatonic Harmonica","/prod/1896EB/Hohner-1896-Marine-Band-20-Reed-Key-D!_Eb-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner Marine Band Deluxe 20 Reed Key E Diatonic Harmonica","/prod/2005E/Hohner-Marine-Band-Deluxe-20-Reed-Key-E-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 504 Silver Star 20 Key A#/Bb Diatonic Harmonica","/prod/504BB/Hohner-504-Silver-Star-20-Key-A!_Bb-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 504 Silver Star 20 Key D Diatonic Harmonica","/prod/504D/Hohner-504-Silver-Star-20-Key-D-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 504 Silver Star 20 Key E Diatonic Harmonica","/prod/504E/Hohner-504-Silver-Star-20-Key-E-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner 504 Silver Star 20 Key G Diatonic Harmonica","/prod/504G/Hohner-504-Silver-Star-20-Key-G-Diatonic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Epiphone® Biscuit Dobro Hard Case","/prod/940-EBICS/Epiphone®-Biscuit-Dobro-Hard-Case.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Epiphone® A-Style Mandolin Hard Case","/prod/940-ED20/Epiphone®-A-Style-Mandolin-Hard-Case.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Epiphone® F-Style Mandolin Hard Case","/prod/940-ED50/Epiphone®-F-Style-Mandolin-Hard-Case.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Martin 12-56 Bluegrass Light-Medium Acoustic Guitar Strings","/prod/729789102407/Martin-12-56-Bluegrass-Light-Medium-Acoustic-Guitar-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Boss DB-60 Dr Beat Digital Metronome","/prod/DB60/Boss-DB-60-Dr-Beat-Digital-Metronome.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Boss DB-90 Dr Beat Digital Metronome","/prod/DB90/Boss-DB-90-Dr-Beat-Digital-Metronome.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"D'Addario EJ42 16-56 Resophonic Acoustic Guitar Strings","/prod/DAEJ42/D'Addario-EJ42-16-56-Resophonic-Acoustic-Guitar-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Ernie Ball 9-34 Earthwood Light Mandolin Strings","/prod/1EB2067/Ernie-Ball-9-34-Earthwood-Light-Mandolin-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner Chrometta 10 Hole Key C Chromatic Harmonica","/prod/253C/Hohner-Chrometta-10-Hole-Key-C-Chromatic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Hohner Chrometta 12 Hole Key G Chromatic Harmonica","/prod/255G/Hohner-Chrometta-12-Hole-Key-G-Chromatic-Harmonica.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Lanikai Baritone Padded Ukulele Bag (Black)","/prod/LUHSS614PS/Lanikai-Baritone-Padded-Ukulele-Bag-(Black).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Lanikai UC-B Baritone Ukulele Hard Case","/prod/LUUCBS/Lanikai-UC-B-Baritone-Ukulele-Hard-Case.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Lanikai UC-S Soprano Ukulele Hard Case","/prod/LUUCSS/Lanikai-UC-S-Soprano-Ukulele-Hard-Case.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Lanikai UC-T Tenor Ukulele Hard Case","/prod/LUUCTS/Lanikai-UC-T-Tenor-Ukulele-Hard-Case.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Wittner Taktell Super Mini Metronome (Black)","/prod/886051/Wittner-Taktell-Super-Mini-Metronome-(Black).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Wittner Taktell Super Mini Metronome (Ivory)","/prod/882051/Wittner-Taktell-Super-Mini-Metronome-(Ivory).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Wittner Taktell Super Mini Metronome (Ruby Red)","/prod/884051/Wittner-Taktell-Super-Mini-Metronome-(Ruby-Red).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Wittner MT40 Credit Card Digital Metronome","/prod/736021464728/Wittner-MT40-Credit-Card-Digital-Metronome.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"La Bella No. 11 Senorita Soprano Ukulele Strings","/prod/245/11/La-Bella-No.-11-Senorita-Soprano-Ukulele-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Aquila GCEA Nylgut Tenor Regular Tuning Ukulele Strings","/prod/AQ10U/Aquila-GCEA-Nylgut-Tenor-Regular-Tuning-Ukulele-Strings.aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
"Epiphone® Dobro® Hound Dog Deluxe Roundneck Guitar w/Pickup (Vintage Brown)","/prod/DWHOUNDLX/Epiphone®-Dobro®-Hound-Dog-Deluxe-Roundneck-Guitar-w_Pickup-(Vintage-Brown).aspx","http://www.allansbillyhyde.com.au/prodcat/Folk-and-Bluegrass.aspx"
