"name","link","category_link"
"Jackson Dinky JS32TQ Trans Blue","http://www.portmacguitars.com.au/jackson-dinky-js32tq-trans-blue","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez AF55 Tobacco Flat Artcore Hollowbody Electr","http://www.portmacguitars.com.au/ibanez-af55-tf.html","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez AM53 Sunburst Red Flat Artcore Hollowbody","http://www.portmacguitars.com.au/Ibanez-AM53-Sunburst-Red-Flat-Artcore-Hollowbody-Guitar","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Ibanez RG7321with Dimarzio Pickups","http://www.portmacguitars.com.au/traded-in-ibanez-rg7321with-dimarzio-pickups","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Ibanez XPT700FX in Hard Case","http://www.portmacguitars.com.au/traded-in-ibanez-xpt700fx-in-hard-case","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez AS73G Natural Artcore Electric Guitar","http://www.portmacguitars.com.au/Ibanez-AS73G-Natural-Artcore","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez ASV10A Artcore Vintage Tobacco Burst Electr","http://www.portmacguitars.com.au/Ibanez-ASV10A-Artcore-Vintage-Tobacco-Burst","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in LTD WA-600 Will Adler Signature Model in","http://www.portmacguitars.com.au/traded-in-ltd-wa-600-will-adler-signature-model-in","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Ibanez RG570 in Hard Case","http://www.portmacguitars.com.au/traded-in-ibanez-rg570-in-generic-hard-case","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Gibson LPJ in Padded Bag","http://www.portmacguitars.com.au/traded-in-gibson-lpj-in-padded-bag","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"EVH Wolfgang Standard FR","http://www.portmacguitars.com.au/evh-wolfgang-wg-standard-fr","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Jackson SLXTQ Soloist Damaged.","http://www.portmacguitars.com.au/jackson-slxtq-soloist-damaged","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS SE 245 Tobacco Sunburst in Padded Bag","http://www.portmacguitars.com.au/se-245~22537","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Gretsch G5120","http://www.portmacguitars.com.au/traded-in-gretsch-g5120","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Ibanez RG920 Premium in Feather Weight C","http://www.portmacguitars.com.au/traded-in-ibanez-rg920-premium-in-feather-weight-c","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender Standard Strat Left-Handed Maple Black","http://www.portmacguitars.com.au/Fender-Standard-Strat-Left-Handed-Maple-Black","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender Standard Strat Plus Top Maple Neck Aged Che","http://www.portmacguitars.com.au/fender-standard-strat-plus-top-left-handed","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender Standard Strat Rosewood Lake Placid Blue","http://www.portmacguitars.com.au/Fender-Standard-Strat-Rosewood-Lake-Placid-Blue","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender Standard Tele Maple Neck Candy Apple Red","http://www.portmacguitars.com.au/fender-standard-tele-maple-neck-colour-candy-apple~20338","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"SE Tremonti Custom Vintage Sunburst in Padded Bag","http://www.portmacguitars.com.au/se-tremonti-custom-vintage-sunburst","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Ibanez RG652FX Prestige in Hardcase","http://www.portmacguitars.com.au/Traded-in-Ibanez-rg652fx-prestige-electric-guitar-in-hardcas","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"SE Custom 22 Semi Hollow Orange Electric Guitar in","http://www.portmacguitars.com.au/se-custom-22-semi-hollow-Orange","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS SE Custom 22 Vintage Sunburst in Padded Gig Ba","http://www.portmacguitars.com.au/se-custom-22~22504","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS SE Custom 24 Ebony Limited Edition","http://www.portmacguitars.com.au/prs-se-custom-24-ebony","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez RG721FM Flame Maple Premium","http://www.portmacguitars.com.au/Ibanez-RG721FM-Flame-Maple-Premium","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Jackson SL3X X Series Soloist Neon Pink","http://www.portmacguitars.com.au/jackson-sl3x-x-series-soloist-colour-neon-pink~20309","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Jackson SL3X X Series Soloist Taxi Cab Yellow","http://www.portmacguitars.com.au/jackson-sl3x-x-series-soloist-taxi-cab-yellow","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Left Handed 2012 Fender American Standar","http://www.portmacguitars.com.au/traded-in-left-handed-2012-fender-american-standar","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in LTD GH-600 Gary Holt in SKB Hard Case","http://www.portmacguitars.com.au/traded-in-ltd-gh-600-gary-holt-in-skb-hard-case","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez AF155","http://www.portmacguitars.com.au/ibanez-af155","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez RG652FX Prestige Electric Guitar in Hardcas","http://www.portmacguitars.com.au/ibanez-rg652fx-prestige.html","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Charvel Pro Mod San Dimas in Case","http://www.portmacguitars.com.au/traded-in-charvel-pro-mod-san-dimas-in-case","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez RGDIX7MPB Iron Label Surreal Blue Burst","http://www.portmacguitars.com.au/Ibanez-RGDIX7MPB-Iron-Label-Surreal-Blue-Burst","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS S2 Standard 24 Vintage Mahogany Satin in Padde","http://www.portmacguitars.com.au/prs-s2-standard-24-vintage-mahogany-satin-in-padde","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez RG655 Galaxy Black Prestige in Hard Case","http://www.portmacguitars.com.au/Ibanez-RG655-Galaxy-Black-Prestige","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez RGD2127FX Prestige 7 String in Hard Case","http://www.portmacguitars.com.au/ibanez-rgd2127fx-prestige-7-string.html","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez RGIF7 Fan Fret 7-String Electric Guitar","http://www.portmacguitars.com.au/ibanez-rgif7-fan-fret-guitar.-7-string","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez LGB30 Natural George Benson Signature Elect","http://www.portmacguitars.com.au/ibanez-lgb30-natural-george-benson-signature-elect","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez  JBM20 Jake Bowen Signature Electric Guitar","http://www.portmacguitars.com.au/Ibanez-JBM20-Jake-Bowen","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez SA1060WZC Premium Ziricote Top","http://www.portmacguitars.com.au/Ibanez-SA1060WZC-Premium-Ziricote-Top","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez EKM10T in Hard Case. Eric Krasno Model.","http://www.portmacguitars.com.au/ibanez-ekm10t-in-hard-case.-eric-krasno-model","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Charvel Pro Mod San Dimas Style 1 HH FR in Rocket","http://www.portmacguitars.com.au/charvel-pro-mod-san-dimas-style-1-hh-fr-in-rocket","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Charvel Pro Mod San Dimas Style 1 HH FR in Slime G","http://www.portmacguitars.com.au/charvel-pro-mod-san-dimas-style-1-hh-fr-in-slime-g","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez PWM10 Paul Waggoner Signature Model Electri","http://www.portmacguitars.com.au/Ibanez-PWM10-Paul-Waggoner-signature-model","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender American Standard Strat RW Fingerboard 3 Co","http://www.portmacguitars.com.au/fender-american-standard-strat-rw-fingerboard-3-colour-sunburst-left-handed.html","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender American Standard Tele Rosewood Fingerboard","http://www.portmacguitars.com.au/Fender-American-Standard-Tele-Rosewood-Fingerboard-Ocean-Blue-Metallic","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS S2 Vela Seafoam Green in Padded Bag","http://www.portmacguitars.com.au/prs-s2-vela-seafoam-green-in-padded-bag","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Ibanez Jem77WDP in Premium Case","http://www.portmacguitars.com.au/traded-in-ibanez-jem77wdp-in-premium-case","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender ROAD WORN 60'S JAZZMASTER","http://www.portmacguitars.com.au/fender-road-worn-60s-jazzmaster-2015-model.html","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Jackson Pro Series Soloist SL2Q MAH Trans Blue","http://www.portmacguitars.com.au/jackson-pro-series-soloist-sl2q-mah-trans-blue","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender American Standard Tele Maple Neck 2 Colour","http://www.portmacguitars.com.au/Fender-American-Standard-Tele-Maple-Neck-2-Colour-Sunburst-Ash-Body","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender American Standard Tele Maple Neck 2 Colour","http://www.portmacguitars.com.au/fender-american-standard-tele-maple-neck-2-colour","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez UV71 Universe Premium 7-String","http://www.portmacguitars.com.au/ibanez-uv71-pwh-steve-vai-premium-electric-guitar.html","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender American Standard Strat RW SHAWBUCKER Sienn","http://www.portmacguitars.com.au/Fender-American-Standard-Strat-RW-SHAWBUCKER-Sienna-Sunburst-Ash","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS S2 Singlecut Standard Egyptian Gold Electric G","http://www.portmacguitars.com.au/prs-s2-singlecut-standard-egyptian-gold","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez JEM77P Premium Steve Vai Signature Electric","http://www.portmacguitars.com.au/ibanez-jem77-pbfp-premium-guitar.html","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS S2 Starla McCarty Tobacco Sunburst Electric Gu","http://www.portmacguitars.com.au/s2-starla-mccarty-tobacco-sunburst","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez JEM77WDP CNF Premium Steve Vai Signature El","http://www.portmacguitars.com.au/Ibanez-JEM77WDP-CNF-Premium-Steve-Vai-Signature-Electric-Guitar","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender American Standard Strat SHAWBUCKER Sienna S","http://www.portmacguitars.com.au/Fender-American-Standard-Strat-RW-SHAWBUCKER-Sienna-Sunburst","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender American Professional Stratocaster RW Sonic","http://www.portmacguitars.com.au/american-professional-stratocaster-rw-colour-sonic~20586","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender American Professional Telecaster Deluxe HH","http://www.portmacguitars.com.au/fender-american-professional-telecaster-deluxe-hh","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender American Professional Jazzmaster Mystic Sea","http://www.portmacguitars.com.au/Fender-american-professional-jazzmaster-mystic-seafoam","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS S2 Custom 22 Violin Amber Sunburst Semi-Hollow","http://www.portmacguitars.com.au/prs-s2-custom-22-semi-hollow","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender American Elite Stratocaster Autumn Blaze Me","http://www.portmacguitars.com.au/fender-american-elite-stratocaster~Autumn-Blaze","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender American Elite Telecaster Maple Fingerboard","http://www.portmacguitars.com.au/fender-american-elite-telecaster-maple-fingerboard","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender American Vintage 65 Jaguar in Hard Case","http://www.portmacguitars.com.au/fender-american-vintage-65-jaguar-in-hard-case","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender American Elite Stratocaster Ash Tobacco Sun","http://www.portmacguitars.com.au/fender-american-elite-stratocaster-rosewood-neck-c","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"FENDER Limited Edition American Elite Stratocaster","http://www.portmacguitars.com.au/fender-limited-edition-american-elite-stratocaster","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Charvel USA Select San Dimas Style 1 HSS FR Torred","http://www.portmacguitars.com.au/charvel-usa-select-san-dimas-style-1-hss-fr-torred","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez PM200 Pat Metheny Signature Model Electric","http://www.portmacguitars.com.au/ibanez-pm200.html","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez Jem77V FP2 Floral Pattern Steve Vai Signatu","http://www.portmacguitars.com.au/ibanez-jem77.html","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender Custom Shop American Custom Stratocaster Ch","http://www.portmacguitars.com.au/fender-custom-shop-american-custom-stratocaster","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender Custom Shop 1959 Tele Journeyman Relic Ash","http://www.portmacguitars.com.au/fender-custom-shop-1959-tele-journeyman-relic-ash","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender Custom Shop Quilted Redwood Top Tele Relic","http://www.portmacguitars.com.au/fender-custom-shop-quilted-redwood-top-tele-relic-r79870.html","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender Custom Shop American Custom Telecaster Choc","http://www.portmacguitars.com.au/fender-custom-shop-american-custom-telecaster-choc","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender Custom Shop American Custom Telecaster Sage","http://www.portmacguitars.com.au/fender-custom-shop-american-custom-telecaster-sage","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS Custom 24 Orange Tiger in Hard Case","http://www.portmacguitars.com.au/prs-custom-24-orange-tiger-in-hard-case","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS P245 Semi Hollow in Hard Case. Faded Whale Blu","http://www.portmacguitars.com.au/prs-p245-semi-hollow-in-hard-case.-faded-whale-blu","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender Custom Shop LTD 50's Journeyman Relic Telec","http://www.portmacguitars.com.au/fender-custom-shop-ltd-50s-journeyman-relic-teleca","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS 513 10 Top Grey Black","http://www.portmacguitars.com.au/prs-513-10-top-grey-black","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS P22 Tremelo 10 Top Blood Orange","http://www.portmacguitars.com.au/prs-p22-tremelo-10-top-blood-orange","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS McCarty Ten Top with Rosewood Neck and Ebony F","http://www.portmacguitars.com.au/prs-mccarty-ten-top-with-rosewood-neck-and-ebony-f","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Fender Custom Shop Limited Edition El Diablo Strat","http://www.portmacguitars.com.au/fender-custom-shop-limited-edition-el-diablo-strat","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"PRS McCarty Wood Library Edition Left Handed in Co","http://www.portmacguitars.com.au/prs-mccarty-wood-library-edition-left-handed-in-co","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez UV77PSN ""Passion"" 25th Anniversar","http://www.portmacguitars.com.au/Ibanez-UV77PSN-Passion-25th-Anniversary-Steve-Vai-Passion-and-Warfare","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Ibanez UV77PSN ""Passion"" 25th Anniversar","http://www.portmacguitars.com.au/ibanez-uv77psn-passion-25th-anniversary-steve-vai2","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Jackson Dinky Arch Top JS22 Satin Black","http://www.portmacguitars.com.au/jackson-dinky-arch-top-js22-satin-black","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Squier Standard Strat FMT Amber Sunburst","http://www.portmacguitars.com.au/squier-standard-strat-fmt","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Epiphone 339 in Hard Case","http://www.portmacguitars.com.au/traded-in-epiphone-339-in-hard-case","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in LTD Viper-300FM with Gibson Pickups in H","http://www.portmacguitars.com.au/traded-in-ltd-viper-300fm-with-gibson-pickups-in-h","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Jackson JS32 Dinky Arch Top Natural","http://www.portmacguitars.com.au/jackson-js32-dinky-arch-top-natural","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Squier Vintage Modified '72 Tele Thinline","http://www.portmacguitars.com.au/squier-vintage-modified-72-tele-thinline","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Jackson JS32Q Dinky Natural Blonde","http://www.portmacguitars.com.au/jackson-js32q-dinky-natural-blonde","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Fender Jim Root Tele in Hard Case","http://www.portmacguitars.com.au/traded-in-fender-jim-root-in-hard-case","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Fender Standard Strat in Hard Case","http://www.portmacguitars.com.au/traded-in-fender-standard-strat-in-hard-case","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"Traded-in Gibson Les Paul Jr in Hard Case","http://www.portmacguitars.com.au/traded-in-gibson-les-paul-jr-in-hard-case","http://www.portmacguitars.com.au/electric-guitar-showcase/"
"FENDER L.E American Special Jazzmaster w/ Bigsby V","http://www.portmacguitars.com.au/Fender-Limited-Edition-American-Special-Jazzmaster-with-Bigsby-Vibrato","http://www.portmacguitars.com.au/MAGNIFICENT-7-LIMITED-EDITION-RANGE-buy-australia"
"FENDER Limited Edition American Standard PJ Bass","http://www.portmacguitars.com.au/fender-limited-edition-american-standard-pj-bass","http://www.portmacguitars.com.au/MAGNIFICENT-7-LIMITED-EDITION-RANGE-buy-australia"
"FENDER Limited Edition American Elite Stratocaster","http://www.portmacguitars.com.au/fender-limited-edition-american-elite-stratocaster","http://www.portmacguitars.com.au/MAGNIFICENT-7-LIMITED-EDITION-RANGE-buy-australia"
"Fender Limited Edition Select Light Ash Telecaster","http://www.portmacguitars.com.au/Fender-Limited-Edition-Select-Light-Ash-Telecaster-buy-australia","http://www.portmacguitars.com.au/MAGNIFICENT-7-LIMITED-EDITION-RANGE-buy-australia"
"American Professional Stratocaster HH Shawbucker","http://www.portmacguitars.com.au/American-Professional-Stratocaster-HH-Shawbucker","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Stratocaster HSS Shawbucker","http://www.portmacguitars.com.au/American-Professional-Stratocaster-HSS-Shawbucker-MN","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Stratocaster HSS Shawbucker","http://www.portmacguitars.com.au/American-Professional-Stratocaster-HSS-Shawbucker-RW","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Stratocaster Left Handed","http://www.portmacguitars.com.au/American-Professional-Stratocaster-Left-Handed","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Stratocaster MN","http://www.portmacguitars.com.au/American-Professional-Stratocaster-Maple-Fretboard","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Stratocaster RW","http://www.portmacguitars.com.au/American-Professional-Stratocaster-Rosewood-Fretboard","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Telecaster Deluxe HH Shawbuc","http://www.portmacguitars.com.au/American-Professional-Telecaster-Deluxe-Shawbucker","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Telecaster Left Handed","http://www.portmacguitars.com.au/American-Professional-Telecaster-Left-Handed","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Telecaster MN","http://www.portmacguitars.com.au/American-Professional-Telecaster-MN","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Telecaster RW","http://www.portmacguitars.com.au/American-Professional-Telecaster-RW","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"Fender American Professional Stratocaster RW Sonic","http://www.portmacguitars.com.au/american-professional-stratocaster-rw-colour-sonic~20586","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"Fender American Professional Telecaster Deluxe HH","http://www.portmacguitars.com.au/fender-american-professional-telecaster-deluxe-hh","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Jaguar","http://www.portmacguitars.com.au/American-Professional-Jaguar","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Jazzmaster","http://www.portmacguitars.com.au/American-Professional-Jazzmaster-Australia","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"Fender American Professional Jazzmaster Mystic Sea","http://www.portmacguitars.com.au/Fender-american-professional-jazzmaster-mystic-seafoam","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Telecaster MN Mystic Seafoam","http://www.portmacguitars.com.au/american-professional-telecaster-mn-Mystic-Seafoam","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"Fender American Professional Stratocaster MN Antiq","http://www.portmacguitars.com.au/fender-american-professional-stratocaster-MN-antiq","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"Fender American Professional Stratocaster MN Sonic","http://www.portmacguitars.com.au/fender-american-professional-stratocaster-mn-sonic","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"Fender American Professional Stratocaster RW Antiq","http://www.portmacguitars.com.au/fender-american-professional-stratocaster-rw-Antique-Olive","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"Fender American Professional Telecaster Deluxe HH","http://www.portmacguitars.com.au/fender-american-professional-telecaster-deluxe-hh-shawbuc","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Telecaster MN Butterscotch B","http://www.portmacguitars.com.au/american-professional-telecaster-mn-colour-butters","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"American Professional Telecaster MN Butterscotch B","http://www.portmacguitars.com.au/american-professional-telecaster-mn-butterscotch-b","http://www.portmacguitars.com.au/Fender-American-Professional-Series-Electric-Guitar"
"FENDER AMERICAN ELITE STRAT HSS SHAWBUCKER","http://www.portmacguitars.com.au/FENDER-AMERICAN-ELITE-STRAT-HSS-SHAWBUCKER","http://www.portmacguitars.com.au/American-Elite-Series"
"Fender American Elite Stratocaster Autumn Blaze Me","http://www.portmacguitars.com.au/fender-american-elite-stratocaster~Autumn-Blaze","http://www.portmacguitars.com.au/American-Elite-Series"
"FENDER AMERICAN ELITE STRATOCASTER LEFT-HAND","http://www.portmacguitars.com.au/fender-american-elite-stratocaster-left-hand","http://www.portmacguitars.com.au/American-Elite-Series"
"FENDER AMERICAN ELITE STRATOCASTER Maple Neck","http://www.portmacguitars.com.au/fender-american-elite-stratocaster-maple-neck","http://www.portmacguitars.com.au/American-Elite-Series"
"FENDER AMERICAN ELITE STRATOCASTER Rosewood Neck","http://www.portmacguitars.com.au/fender-american-elite-stratocaster-rosewood-neck","http://www.portmacguitars.com.au/American-Elite-Series"
"Fender American Elite Telecaster Maple Fingerboard","http://www.portmacguitars.com.au/fender-american-elite-telecaster-maple-fingerboard","http://www.portmacguitars.com.au/American-Elite-Series"
"FENDER AMERICAN ELITE TELECASTER Maple Neck","http://www.portmacguitars.com.au/fender-american-elite-telecaster-maple-neck","http://www.portmacguitars.com.au/American-Elite-Series"
"FENDER AMERICAN ELITE TELECASTER Rosewood Neck","http://www.portmacguitars.com.au/fender-american-elite-telecaster-rosewood-neck","http://www.portmacguitars.com.au/American-Elite-Series"
"Fender American Elite Stratocaster Ash Tobacco Sun","http://www.portmacguitars.com.au/fender-american-elite-stratocaster-rosewood-neck-c","http://www.portmacguitars.com.au/American-Elite-Series"
"FENDER AMERICAN ELITE TELECASTER THINLINE","http://www.portmacguitars.com.au/fender-american-elite-telecaster-thinline","http://www.portmacguitars.com.au/American-Elite-Series"
"FENDER AMERICAN ELITE STRAT HSS SHAWBUCKER Mystic","http://www.portmacguitars.com.au/fender-american-elite-strat-hss-shawbucker-colour","http://www.portmacguitars.com.au/American-Elite-Series"
"Fender American Elite Stratocaster","http://www.portmacguitars.com.au/fender-american-elite-stratocaster","http://www.portmacguitars.com.au/American-Elite-Series"
"Fender American Elite Telecaster Ash Body Buttersc","http://www.portmacguitars.com.au/fender-american-elite-telecaster-ash-body-buttersc","http://www.portmacguitars.com.au/American-Elite-Series"
"Fender American Elite Telecaster Rosewood Neck Age","http://www.portmacguitars.com.au/fender-american-elite-telecaster-rosewood-neck-col","http://www.portmacguitars.com.au/American-Elite-Series"
"Fender American Elite Telecaster Thinline Ash Body","http://www.portmacguitars.com.au/fender-american-elite-telecaster-thinline-ash-body","http://www.portmacguitars.com.au/American-Elite-Series"
"Fender American Standard Strat RW Fingerboard 3 Co","http://www.portmacguitars.com.au/fender-american-standard-strat-rw-fingerboard-3-colour-sunburst-left-handed.html","http://www.portmacguitars.com.au/electric-guitars/fender-electric-guitars/american-standard-series/"
"Fender American Standard Tele Rosewood Fingerboard","http://www.portmacguitars.com.au/Fender-American-Standard-Tele-Rosewood-Fingerboard-Ocean-Blue-Metallic","http://www.portmacguitars.com.au/electric-guitars/fender-electric-guitars/american-standard-series/"
"Fender American Standard Tele Maple Neck 2 Colour","http://www.portmacguitars.com.au/Fender-American-Standard-Tele-Maple-Neck-2-Colour-Sunburst-Ash-Body","http://www.portmacguitars.com.au/electric-guitars/fender-electric-guitars/american-standard-series/"
"Fender American Standard Tele Maple Neck 2 Colour","http://www.portmacguitars.com.au/fender-american-standard-tele-maple-neck-2-colour","http://www.portmacguitars.com.au/electric-guitars/fender-electric-guitars/american-standard-series/"
"Fender American Standard Strat RW SHAWBUCKER Sienn","http://www.portmacguitars.com.au/Fender-American-Standard-Strat-RW-SHAWBUCKER-Sienna-Sunburst-Ash","http://www.portmacguitars.com.au/electric-guitars/fender-electric-guitars/american-standard-series/"
"Fender American Special Tele Olympic White","http://www.portmacguitars.com.au/Fender-American-Special-Tele-Olympic-White","http://www.portmacguitars.com.au/electric-guitars/fender-electric-guitars/american-special-series/"
"Fender American Special Strat","http://www.portmacguitars.com.au/fender-american-special-stratocaster.html","http://www.portmacguitars.com.au/electric-guitars/fender-electric-guitars/american-special-series/"
"Fender American Special Strat HSS","http://www.portmacguitars.com.au/fender-american-special-stratocaster-hss.html","http://www.portmacguitars.com.au/electric-guitars/fender-electric-guitars/american-special-series/"
"Fender American Special Strat in Olympic White","http://www.portmacguitars.com.au/fender-american-special-strat","http://www.portmacguitars.com.au/electric-guitars/fender-electric-guitars/american-special-series/"
"Fender American Special Tele Lake Placid Blue","http://www.portmacguitars.com.au/Fender-American-Special-Tele-Lake-Placid-Blue","http://www.portmacguitars.com.au/electric-guitars/fender-electric-guitars/american-special-series/"
"Fender American Special Tele Vintage Blonde","http://www.portmacguitars.com.au/Fender-American-Special-Tele-Vintage-Blonde","http://www.portmacguitars.com.au/electric-guitars/fender-electric-guitars/american-special-series/"
